group,outcome,bucket,n,expected_pct,actual_pct,diff_pp,ci_lo_pct,ci_hi_pct,significant
B1,A,0.60-0.65,91,62.39222104938501,65.93406593406593,3.5418448846809225,55.728522201045905,74.84877721186994,False
B1,A,0.65-0.70,33,67.2964290692684,69.6969696969697,2.4005406277012975,52.66154602526555,82.62465218545277,False
B1,A,0.70-0.75,6,72.51935654242239,66.66666666666666,-5.852689875755724,29.998832134152863,90.3230667440783,False
B1,A,0.75-0.80,3,76.83805542649559,100.0,23.16194457350441,43.84939195509823,100.0,False
BRA,A,0.30-0.35,746,32.409442325935814,32.707774798927616,0.29833247299180243,29.437209310004086,36.15552387524463,False
BRA,A,0.35-0.40,457,37.29545822679764,35.22975929978118,-2.065698927016457,30.98977823554556,39.715991382475025,False
BRA,A,0.40-0.45,297,42.11076243459708,43.09764309764309,0.9868806630460192,37.58907188074371,48.782493753796196,False
BRA,A,0.45-0.50,155,47.44797898625945,49.03225806451613,1.5842790782566785,41.28130462366372,56.830021376578024,False
BRA,A,0.50-0.55,87,52.02715152100268,52.87356321839081,0.8464116973881275,42.48617443382648,63.01791179979336,False
BRA,A,0.55-0.60,47,57.23362339104106,68.08510638297872,10.851482991937667,53.83238911447854,79.604796182601,False
BRA,A,0.60-0.65,16,62.13738345768054,62.5,0.3626165423194605,38.64064709793481,81.5190174452472,False
BRA,A,0.65-0.70,18,67.2250949951042,66.66666666666666,-0.5584283284375324,43.74906934425036,83.72144563633714,False
BRA,A,0.70-0.75,1,70.17006057951974,100.0,29.829939420480255,20.654329147389294,100.0,False
BRA,A,0.75-0.80,1,75.4443694966547,100.0,24.555630503345306,20.654329147389294,100.0,False
BRA,A,0.80-1.00,1,81.85967399993855,0.0,-81.85967399993855,0.0,79.34567085261071,True
CHN,A,0.30-0.35,313,32.441745783493275,27.15654952076677,-5.285196262726505,22.52827128115713,32.33876638056405,True
CHN,A,0.35-0.40,275,37.430004777950096,33.09090909090909,-4.3390956870410005,27.795965486296097,38.85176569872077,False
CHN,A,0.40-0.45,240,42.35051007116895,41.66666666666667,-0.6838434045022768,35.60849537403149,47.98741278930076,False
CHN,A,0.45-0.50,145,47.27503179570529,43.44827586206896,-3.8267559336363277,35.65209674424917,51.58265483057936,False
CHN,A,0.50-0.55,104,52.416487049084836,54.807692307692314,2.391205258607476,45.2416175801909,64.03124187293297,False
CHN,A,0.55-0.60,119,57.49223960787604,57.14285714285714,-0.34938246501889925,48.165262171710516,65.6736979199848,False
CHN,A,0.60-0.65,81,62.53088589274394,67.90123456790124,5.370348675157299,57.12341939491306,77.0579256056527,False
CHN,A,0.65-0.70,67,67.37163752979353,68.65671641791045,1.2850788881169084,56.79519232318382,78.4948067733922,False
CHN,A,0.70-0.75,43,72.46096440390069,86.04651162790698,13.585547224006278,72.73612340557432,93.44436573228604,True
CHN,A,0.75-0.80,29,77.43754558611893,86.20689655172413,8.769350965605206,69.44064228730068,94.50264914795217,False
CHN,A,0.80-1.00,24,86.63629586216727,100.0,13.363704137832732,86.20194241710247,100.0,False
D1,A,0.30-0.35,654,32.46403844045837,32.26299694189603,-0.2010414985623432,28.792669028027163,35.94048253915862,False
D1,A,0.35-0.40,449,37.40689612176767,36.080178173719375,-1.3267179480483005,31.77350424551772,40.6230246952863,False
D1,A,0.40-0.45,304,42.33339500102118,45.06578947368421,2.73239447266303,39.56878240828941,50.68594599748811,False
D1,A,0.45-0.50,210,47.29745857664221,43.80952380952381,-3.4879347671184,37.269743525578534,50.571724177618606,False
D1,A,0.50-0.55,151,52.31787741710383,50.331125827814574,-1.9867515892892595,42.447504442015706,58.19831683598711,False
D1,A,0.55-0.60,128,57.44660972857214,57.03125,-0.41535972857214,48.37377469365458,65.27897223902828,False
D1,A,0.60-0.65,98,62.23617578120177,59.183673469387756,-3.0525023118140204,49.28519021984164,68.3893160722826,False
D1,A,0.65-0.70,91,67.30945970996328,70.32967032967034,3.0202106197070533,60.275771763808216,78.73664472853271,False
D1,A,0.70-0.75,64,72.44692634537088,75.0,2.5530736546291233,63.18349082561628,83.98520802582591,False
D1,A,0.75-0.80,52,77.39787309095237,82.6923076923077,5.294434601355313,70.26887630639472,90.61763124353222,False
D1,A,0.80-1.00,24,82.14154763821794,75.0,-7.141547638217949,55.10017468789356,88.00079652065766,False
D2,A,0.30-0.35,991,32.43000816379609,31.886982845610497,-0.5430253181855915,29.06006664221406,34.853786578238314,False
D2,A,0.35-0.40,561,37.26032889430147,39.21568627450981,1.955357380208328,35.26195077263477,43.31611429905966,False
D2,A,0.40-0.45,389,42.29193074364547,40.3598971722365,-1.9320335714089698,35.601578661446986,45.30675691197498,False
D2,A,0.45-0.50,212,47.18811155777252,45.28301886792453,-1.9050926898479925,38.72569040058963,52.00825523361621,False
D2,A,0.50-0.55,99,52.13594927563011,41.41414141414141,-10.721807861488697,32.20934207736815,51.260382236528166,True
D2,A,0.55-0.60,28,56.81803257783174,39.285714285714285,-17.53231829211745,23.565451827580034,57.591273965093706,False
D2,A,0.60-0.65,16,62.30756430298621,68.75,6.442435697013793,44.403931866734055,85.83556494803895,False
D2,A,0.65-0.70,4,68.01634282246185,75.0,6.9836571775381495,30.06360524426366,95.44139373553637,False
D2,A,0.75-0.80,1,79.46575757628844,100.0,20.534242423711557,20.654329147389294,100.0,False
DNK,A,0.30-0.35,438,32.46624154779582,31.963470319634702,-0.5027712281611196,27.769149282882395,36.471429241185966,False
DNK,A,0.35-0.40,340,37.410959075603515,38.82352941176471,1.4125703361611897,33.79558940441224,44.10120958675113,False
DNK,A,0.40-0.45,291,42.43995537242849,42.61168384879725,0.17172847636875987,37.06246823407091,48.35342965822109,False
DNK,A,0.45-0.50,205,47.35138786906514,43.90243902439025,-3.4489488446748986,37.28291145614324,50.74629345322348,False
DNK,A,0.50-0.55,107,52.14991643461341,50.467289719626166,-1.6826267149872454,41.143094215329846,59.7590941327272,False
DNK,A,0.55-0.60,90,57.10845952596012,63.33333333333333,6.224873807373211,53.022112892469394,72.55289861628576,False
DNK,A,0.60-0.65,51,62.017779645997095,62.745098039215684,0.72731839321859,49.02496270033425,74.6796702790099,False
DNK,A,0.65-0.70,21,66.63146259189317,66.66666666666666,0.035204074773498295,45.37307565721029,82.80546356731631,False
DNK,A,0.70-0.75,10,72.09333233309283,80.0,7.9066676669071745,49.01568467207233,94.33190520193067,False
E0,A,0.30-0.35,665,32.42123532385771,30.67669172932331,-1.744543594534398,27.290987642027154,34.284368914742046,False
E0,A,0.35-0.40,446,37.50147505125968,38.789237668161434,1.2877626169017553,34.381022686395816,43.38893011476796,False
E0,A,0.40-0.45,323,42.52792114602171,41.795665634674926,-0.7322555113467855,36.54397500339871,47.24021893029883,False
E0,A,0.45-0.50,278,47.42246574506642,47.122302158273385,-0.3001635867930341,41.33361561360536,52.98943676759033,False
E0,A,0.50-0.55,248,52.5460678656383,54.43548387096774,1.8894160053294362,48.216438100584305,60.51921160939212,False
E0,A,0.55-0.60,269,57.444415831455295,57.62081784386617,0.17640201241087006,51.64890242203673,63.37813157864352,False
E0,A,0.60-0.65,178,62.148379791248985,71.34831460674157,9.199934815492583,64.3101707967644,77.48444605658489,True
E0,A,0.65-0.70,118,67.44314158556374,68.64406779661016,1.200926211046427,59.79732456935727,76.31513619937851,False
E0,A,0.70-0.75,96,72.29976505064771,76.04166666666666,3.74190161601895,66.60743118836167,83.47189446347083,False
E0,A,0.75-0.80,29,77.12661078336008,82.75862068965517,5.6320099062950995,65.45119942718487,92.40225472852008,False
E0,A,0.80-1.00,22,81.9898841028164,81.81818181818183,-0.17170228463457837,61.482978023362136,92.69323397589488,False
E1,A,0.30-0.35,1583,32.378757228536784,33.10170562223626,0.7229483936994796,30.826875016208078,35.45835471308564,False
E1,A,0.35-0.40,1053,37.3272020322558,37.03703703703704,-0.29016499521876127,34.172309254949035,39.99600508846817,False
E1,A,0.40-0.45,642,42.16919164875165,45.95015576323988,3.7809641144882224,42.1306085633536,49.81788159274658,False
E1,A,0.45-0.50,343,47.125075275034156,49.27113702623907,2.1460617512049085,44.017645983821524,54.54077376744244,False
E1,A,0.50-0.55,165,52.29229867740833,49.09090909090909,-3.2013895864992428,41.57081485580041,56.652371847002684,False
E1,A,0.55-0.60,89,57.07391168782503,57.30337078651685,0.2294590986918199,46.93492825040806,67.06741552651951,False
E1,A,0.60-0.65,38,62.23523169294779,50.0,-12.23523169294779,34.849675532860694,65.15032446713931,False
E1,A,0.65-0.70,17,67.17240403478647,58.82352941176471,-8.348874623021763,36.00507438551554,78.38921396086862,False
E1,A,0.70-0.75,4,71.54304148754196,100.0,28.45695851245804,51.009997959600085,100.0,False
E1,A,0.75-0.80,2,76.24409516342409,100.0,23.7559048365759,34.23719528896193,100.0,False
E2,A,0.30-0.35,1528,32.44526065732343,32.460732984293195,0.015472326969767636,30.159502372470413,34.8499346345935,False
E2,A,0.35-0.40,1173,37.31224100079352,40.49445865302643,3.1822176522329104,37.72069919232411,43.33027657195886,True
E2,A,0.40-0.45,696,42.26569529586081,44.68390804597701,2.418212750116205,41.02950057748635,48.39667814638488,False
E2,A,0.45-0.50,427,47.13013622215063,50.81967213114754,3.6895359089969104,46.091630759635194,55.53309628622111,False
E2,A,0.50-0.55,231,52.26397090662254,55.41125541125541,3.1472845046328746,48.96471115602599,61.68076221836765,False
E2,A,0.55-0.60,93,57.14620419513163,60.215053763440864,3.0688495683092287,50.05293284970952,69.56673473116483,False
E2,A,0.60-0.65,29,61.482609556926704,58.620689655172406,-2.861919901754295,40.737528478515245,74.4870647203545,False
E2,A,0.65-0.70,14,66.7538335525625,50.0,-16.75383355256249,26.798867919475278,73.20113208052473,False
E2,A,0.70-0.75,1,71.63203939960155,0.0,-71.63203939960155,0.0,79.34567085261071,False
E2,A,0.80-1.00,1,87.39335506138039,100.0,12.606644938619615,20.654329147389294,100.0,False
E3,A,0.30-0.35,1806,32.465151572983075,32.89036544850498,0.42521387552190704,30.761853152081386,35.09151213690303,False
E3,A,0.35-0.40,1200,37.32877139463048,38.83333333333333,1.504561938702853,36.11557885302146,41.622356104534404,False
E3,A,0.40-0.45,671,42.162202162748954,43.666169895678095,1.5039677329291345,39.95997841345129,47.444473238610456,False
E3,A,0.45-0.50,341,47.20904237279794,44.28152492668622,-2.9275174461117217,39.10211702424989,49.58834259547116,False
E3,A,0.50-0.55,156,52.17172323035918,51.28205128205128,-0.8896719483079019,43.50230784680234,59.0001696058758,False
E3,A,0.55-0.60,51,56.62444698732884,54.90196078431373,-1.7224862030151056,41.38447154164923,67.73269498886776,False
E3,A,0.60-0.65,16,61.28145061802721,75.0,13.718549381972789,50.50123107060135,89.81809801576264,False
E3,A,0.65-0.70,1,65.08538899430741,100.0,34.9146110056926,20.654329147389294,100.0,False
EC,A,0.30-0.35,1440,32.433164819820334,32.708333333333336,0.2751685135130022,30.333954990479018,35.17472684830442,False
EC,A,0.35-0.40,997,37.44232830362858,37.512537612838514,0.07020930920993984,34.560522652892196,40.56041556550321,False
EC,A,0.40-0.45,737,42.25253252168652,45.31886024423338,3.0663277225468577,41.75836143918218,48.927906718545465,False
EC,A,0.45-0.50,433,47.26840338649846,48.49884526558891,1.2304418790904492,43.82531596018293,53.19877698334628,False
EC,A,0.50-0.55,257,52.13749024540748,56.03112840466926,3.893638159261781,49.91806456938473,61.96654279385795,False
EC,A,0.55-0.60,136,57.34793682122159,61.76470588235294,4.416769061131354,53.38050376414222,69.50252961076197,False
EC,A,0.60-0.65,71,62.15214899874682,63.38028169014085,1.228132691394035,51.75700445451693,73.62994611842647,False
EC,A,0.65-0.70,28,67.09089429715283,78.57142857142857,11.480534274275744,60.46105292072612,89.78767829881058,False
EC,A,0.70-0.75,17,72.47024198259268,76.47058823529412,4.000346252701437,52.73775411082839,90.44511092832406,False
EC,A,0.75-0.80,6,76.37550181663289,100.0,23.624498183367105,60.96569663469354,99.99999999999999,False
F1,A,0.30-0.35,739,32.31934125185557,31.123139377537214,-1.1962018743183533,27.889774040335514,34.551747813044805,False
F1,A,0.35-0.40,453,37.371528833829224,39.735099337748345,2.3635705039191213,35.33320951609086,44.309625111929,False
F1,A,0.40-0.45,366,42.39754669127102,48.90710382513661,6.50955713386559,43.82379241436381,54.01311938787801,True
F1,A,0.45-0.50,232,47.39515286432967,44.396551724137936,-2.998601140191731,38.14597037841088,50.8296810757855,False
F1,A,0.50-0.55,173,52.4352854338077,56.06936416184971,3.6340787280420117,48.62139479965603,63.25363912901234,False
F1,A,0.55-0.60,117,57.076225626651336,58.97435897435898,1.8981333477076423,49.914269087326765,67.463852354296,False
F1,A,0.60-0.65,83,62.60322352474888,67.46987951807229,4.86665599332341,56.81331989652646,76.58081379055439,False
F1,A,0.65-0.70,57,67.32371320487218,68.42105263157895,1.097339426706767,55.51998120281706,78.99587636831848,False
F1,A,0.70-0.75,45,71.76203478346757,75.55555555555556,3.793520772087977,61.326339415209866,85.76466497449071,False
F1,A,0.75-0.80,30,76.95604644692668,86.66666666666667,9.710620219739996,70.31831605558307,94.69043057578189,False
F1,A,0.80-1.00,10,82.05724955402502,80.0,-2.05724955402502,49.01568467207233,94.33190520193067,False
F2,A,0.30-0.35,982,32.27190358755392,30.24439918533605,-2.0275044022178723,27.45310582959344,33.18965868754603,False
F2,A,0.35-0.40,576,37.21484669713122,40.97222222222222,3.757375525091,37.02869023226091,45.03537691987167,False
F2,A,0.40-0.45,305,42.24799506943493,45.57377049180328,3.325775422368349,40.073992855017465,51.1836615542331,False
F2,A,0.45-0.50,154,47.16676943577708,47.4025974025974,0.23582796682032336,39.6757170522462,55.25591060484799,False
F2,A,0.50-0.55,61,52.202938081088604,45.90163934426229,-6.301298736826305,34.01273088828912,58.27617006418584,False
F2,A,0.55-0.60,22,56.889001905509915,59.09090909090909,2.2019071853991767,38.73447738289381,76.74444033117963,False
F2,A,0.60-0.65,10,61.953581009403045,90.0,28.046418990596955,59.58436145024278,98.21242504842787,False
F2,A,0.65-0.70,1,67.43188945983253,100.0,32.56811054016746,20.654329147389294,100.0,False
FIN,A,0.30-0.35,377,32.40259576655895,32.360742705570296,-0.04185306098865582,27.836444335069395,37.24090015670882,False
FIN,A,0.35-0.40,276,37.353680701036076,36.594202898550726,-0.7594778024853477,31.131448579581033,42.42502050864603,False
FIN,A,0.40-0.45,207,42.11860623081419,47.34299516908212,5.224388938267937,40.65163680156441,54.13117645729913,False
FIN,A,0.45-0.50,157,47.34956642517081,46.496815286624205,-0.8527511385466091,38.87173802287389,54.289235257670455,False
FIN,A,0.50-0.55,97,52.31843501478322,59.79381443298969,7.475379418206474,49.84347077450554,68.99795974623194,False
FIN,A,0.55-0.60,82,57.048407818707524,60.97560975609756,3.9272019373900346,50.15337111477397,70.81548314702916,False
FIN,A,0.60-0.65,46,62.284726273357585,43.47826086956522,-18.806465403792366,30.209045959190572,57.75281722337178,True
FIN,A,0.65-0.70,26,67.22958780093984,69.23076923076923,2.0011814298293906,50.01138848576876,83.49887906020732,False
FIN,A,0.70-0.75,7,72.2286745542019,85.71428571428571,13.48561116008381,48.68654966809701,97.43210440510252,False
FIN,A,0.75-0.80,6,77.22876015366693,83.33333333333334,6.104573179666417,43.649056343635394,96.99474141282697,False
FIN,A,0.80-1.00,2,80.77513151299296,100.0,19.22486848700704,34.23719528896193,100.0,False
G1,A,0.30-0.35,423,32.118825334730246,31.20567375886525,-0.9131515758650011,26.975994408874993,35.77365323559077,False
G1,A,0.35-0.40,223,37.24849369082498,33.18385650224215,-4.064637188582826,27.334307467040365,39.60297387818027,False
G1,A,0.40-0.45,166,42.270630806740634,41.566265060240966,-0.7043657464996689,34.342554816932974,49.17149592210857,False
G1,A,0.45-0.50,121,47.355179375521175,44.62809917355372,-2.7270802019674525,36.07165818368641,53.515146214847405,False
G1,A,0.50-0.55,107,52.62393003014804,56.074766355140184,3.450836324992146,46.622389872016775,65.10605865272481,False
G1,A,0.55-0.60,96,57.42746737095612,60.416666666666664,2.989199295710543,50.41492795838095,69.61680230235204,False
G1,A,0.60-0.65,97,62.5093484747106,64.94845360824742,2.439105133536823,55.04892147387033,73.70905142620265,False
G1,A,0.65-0.70,104,67.24447774884223,73.07692307692307,5.832445328080837,63.84286523740854,80.66686013758589,False
G1,A,0.70-0.75,62,72.34543095961926,66.12903225806451,-6.216398701554748,53.71746717131097,76.65846536981803,False
G1,A,0.75-0.80,38,77.05498098241608,89.47368421052632,12.418703228110228,75.86916879980554,95.82981020673341,False
G1,A,0.80-1.00,13,82.73238924784658,61.53846153846154,-21.19392770938504,35.52248097226855,82.2905534187632,True
I1,A,0.30-0.35,605,32.29814703600495,31.40495867768595,-0.893188358318997,27.83362273675619,35.21095240397006,False
I1,A,0.35-0.40,481,37.557568059347254,37.62993762993763,0.0723695705903804,33.414517115750506,42.04138435805043,False
I1,A,0.40-0.45,376,42.42463808996809,47.07446808510639,4.649829995138294,42.08424139077052,52.123870622237,False
I1,A,0.45-0.50,306,47.26988414219811,50.326797385620914,3.0569132434228043,44.75541445073188,55.890076664728404,False
I1,A,0.50-0.55,261,52.46771299042461,63.2183908045977,10.750677814173093,57.21584538670963,68.83746345903062,True
I1,A,0.55-0.60,225,57.31537715504722,61.33333333333333,4.017956178286108,54.830561666771075,67.4555960947548,False
I1,A,0.60-0.65,165,62.211460422212504,70.3030303030303,8.091569880817795,62.93339344409637,76.74877019330104,True
I1,A,0.65-0.70,105,67.19114472388536,71.42857142857143,4.237426704686076,62.151485082952654,79.19300084889693,False
I1,A,0.70-0.75,58,71.77867626369458,82.75862068965517,10.979944425960596,71.0914999433245,90.3558106049149,False
I1,A,0.75-0.80,22,77.48671912300019,95.45454545454545,17.967826331545268,78.20151050048196,99.19307806988522,True
I1,A,0.80-1.00,6,81.0246154389169,100.0,18.975384561083107,60.96569663469354,99.99999999999999,False
I2,A,0.30-0.35,1147,32.24364403388749,30.51438535309503,-1.7292586807924615,27.918227982803874,33.24063175949255,False
I2,A,0.35-0.40,641,37.241060543846736,35.8814352574103,-1.3596252864364389,32.262420393965726,39.66867090039246,False
I2,A,0.40-0.45,317,42.13193245792089,45.110410094637224,2.978477636716337,39.723688158686876,50.614223134611755,False
I2,A,0.45-0.50,112,47.19992548646719,50.89285714285714,3.692931656389953,41.75936103660135,59.96713445379241,False
I2,A,0.50-0.55,46,52.24777028595848,43.47826086956522,-8.769509416393268,30.209045959190572,57.75281722337178,False
I2,A,0.55-0.60,27,57.41401427413314,66.66666666666666,9.252652392533523,47.82441987210548,81.35694555640664,False
I2,A,0.60-0.65,10,62.08194155842636,70.0,7.918058441573638,39.67732199795652,89.2210712513788,False
I2,A,0.65-0.70,4,66.999007550817,25.0,-41.999007550817005,4.558606264463622,69.93639475573634,False
I2,A,0.70-0.75,2,72.93681478360534,100.0,27.063185216394658,34.23719528896193,100.0,False
IRL,A,0.30-0.35,251,32.33438348725657,34.66135458167331,2.326971094416741,29.045099279349174,40.740053537145485,False
IRL,A,0.35-0.40,232,37.37522534742897,38.793103448275865,1.4178781008468921,32.75393347352842,45.19736943486434,False
IRL,A,0.40-0.45,225,42.43573872764598,39.55555555555556,-2.880183172090428,33.393113675794,46.068662504760574,False
IRL,A,0.45-0.50,162,47.49417548320368,46.2962962962963,-1.1978791869073857,38.79260457287528,53.97157522278518,False
IRL,A,0.50-0.55,143,52.37527180309968,55.94405594405595,3.5687841409562715,47.75713347848756,63.81996728859753,False
IRL,A,0.55-0.60,121,57.5404011199917,61.98347107438017,4.443069954388468,53.091425145606294,70.13801119612594,False
IRL,A,0.60-0.65,88,62.35171292288395,53.40909090909091,-8.942622013793045,43.06328060247704,63.46970662771058,False
IRL,A,0.65-0.70,66,67.10230073759627,68.18181818181817,1.0795174442219113,56.21232331830929,78.151150599814,False
IRL,A,0.70-0.75,32,72.05495627795729,78.125,6.070043722042707,61.244669209555155,88.97630306846816,False
IRL,A,0.75-0.80,24,76.68320538703584,83.33333333333334,6.650127946297502,64.14652961213058,93.32143199927108,False
IRL,A,0.80-1.00,12,83.69600693786138,91.66666666666666,7.970659728805273,64.61140782014047,98.51352905492264,False
JPN,A,0.30-0.35,789,32.46272738138244,35.23447401774398,2.7717466363615326,31.98004155912474,38.63199494350075,False
JPN,A,0.35-0.40,658,37.44698036092593,40.42553191489361,2.9785515539676846,36.74185202782569,44.220360078515164,False
JPN,A,0.40-0.45,441,42.30807981574857,43.99092970521542,1.682849889466853,39.429736738562724,48.65590992757642,False
JPN,A,0.45-0.50,301,47.29291533046661,48.837209302325576,1.5442939718589677,43.24044025185776,54.46328522393031,False
JPN,A,0.50-0.55,167,52.26770482762145,53.293413173652695,1.02570834603124,45.737551736305534,60.701161083054615,False
JPN,A,0.55-0.60,95,57.267479936257125,65.26315789473685,7.995677958479719,55.26445695286396,74.07541613700913,False
JPN,A,0.60-0.65,43,62.02871942578682,60.46511627906976,-1.563603146717052,45.57879659331908,73.63489380154358,False
JPN,A,0.65-0.70,20,67.45776439459006,70.0,2.542235605409937,48.102322377102055,85.4524726031006,False
JPN,A,0.70-0.75,6,71.42108478045841,50.0,-21.421084780458422,18.761280689940868,81.23871931005912,False
JPN,A,0.75-0.80,1,79.00296724759616,100.0,20.997032752403843,20.654329147389294,100.0,False
JPN,A,0.80-1.00,1,80.64392810547146,0.0,-80.64392810547146,0.0,79.34567085261071,True
MEX,A,0.30-0.35,727,32.35630126776815,35.62585969738652,3.269558429618369,32.22856903617149,39.174262986526735,False
MEX,A,0.35-0.40,564,37.284603284746275,38.47517730496454,1.1905740202182602,34.55056248341038,42.55572913030725,False
MEX,A,0.40-0.45,357,42.22035786678376,38.095238095238095,-4.125119771545665,33.20971374973897,43.234243931415314,False
MEX,A,0.45-0.50,190,47.34252605657718,48.94736842105264,1.6048423644754561,41.93089470194773,56.0055647577348,False
MEX,A,0.50-0.55,81,52.18006842327253,59.25925925925925,7.079190835986726,48.37611469314996,69.30389134162542,False
MEX,A,0.55-0.60,49,57.0725473082821,61.224489795918366,4.151942487636273,47.24574648805242,73.57118562603951,False
MEX,A,0.60-0.65,18,61.96510617847415,66.66666666666666,4.701560488192513,43.74906934425036,83.72144563633714,False
MEX,A,0.65-0.70,5,66.81084769280076,100.0,33.18915230719923,56.550850524791905,100.0,False
MEX,A,0.70-0.75,1,70.73118738008954,100.0,29.268812619910467,20.654329147389294,100.0,False
N1,A,0.30-0.35,486,32.43572950015761,33.95061728395062,1.5148877837930064,29.881001909395206,38.271968356911295,False
N1,A,0.35-0.40,344,37.47487004437382,38.95348837209303,1.4786183277192055,33.949329757579314,44.201644708959485,False
N1,A,0.40-0.45,291,42.48932529013004,42.2680412371134,-0.22128405301664045,36.729224016005475,48.00834354569546,False
N1,A,0.45-0.50,213,47.3123604178031,46.948356807511736,-0.3640036102913635,40.35950403819045,53.64533636143767,False
N1,A,0.50-0.55,222,52.5911589801038,53.6036036036036,1.0124446234997975,47.037826923187595,60.04678459213996,False
N1,A,0.55-0.60,156,57.649869319018286,57.05128205128205,-0.5985872677362392,49.20599191278363,64.55763407694619,False
N1,A,0.60-0.65,130,62.263398007953384,61.53846153846154,-0.7249364694918436,52.958350846831145,69.45620486678853,False
N1,A,0.65-0.70,111,67.38067647263658,66.66666666666666,-0.7140098059699174,57.46929345584374,74.74899678044694,False
N1,A,0.70-0.75,82,72.48084744081302,71.95121951219512,-0.529627928617904,61.414723580110056,80.52298494349623,False
N1,A,0.75-0.80,58,77.17704708363789,81.03448275862068,3.857435674982801,69.14738161458368,89.06585995743256,False
N1,A,0.80-1.00,26,83.73998402399727,84.61538461538461,0.8754005913873542,66.46841558168643,93.85006600107053,False
NOR,A,0.30-0.35,468,32.28396067334302,35.04273504273504,2.7587743693920252,30.857813927608742,39.47121174541372,False
NOR,A,0.35-0.40,335,37.420185973823344,37.61194029850746,0.19175432468411802,32.59259645980646,42.91218217422194,False
NOR,A,0.40-0.45,251,42.30526694496242,44.223107569721115,1.9178406247586988,38.21177606478465,50.40860616480425,False
NOR,A,0.45-0.50,162,47.51787971244206,50.0,2.4821202875579376,42.39009323083406,57.60990676916594,False
NOR,A,0.50-0.55,102,52.13294911611528,55.88235294117647,3.7494038250611927,46.20686963178269,65.13082745518501,False
NOR,A,0.55-0.60,72,57.36822379196822,55.55555555555556,-1.8126682364126623,44.08718577346751,66.46111489529474,False
NOR,A,0.60-0.65,45,62.12773878779112,68.88888888888889,6.761150101097768,54.334920012451036,80.47147453645809,False
NOR,A,0.65-0.70,22,67.19446362324075,81.81818181818183,14.623718194941072,61.482978023362136,92.69323397589488,False
NOR,A,0.70-0.75,9,71.08829528647266,88.88888888888889,17.800593602416225,56.49937852319399,98.01096286728695,False
NOR,A,0.75-0.80,5,78.11618333585496,100.0,21.88381666414504,56.550850524791905,100.0,False
P1,A,0.30-0.35,662,32.25998108305552,31.87311178247734,-0.3868693005781798,28.436649192298592,35.5187419998408,False
P1,A,0.35-0.40,332,37.39015257642191,38.855421686746986,1.4652691103250737,33.76827228818149,44.19753063795989,False
P1,A,0.40-0.45,163,42.31239286518908,41.104294478527606,-1.208098386661477,33.8402899936514,48.77795389756038,False
P1,A,0.45-0.50,116,47.287032344749846,49.137931034482754,1.8508986897329105,40.21480781194226,58.116322613552704,False
P1,A,0.50-0.55,104,52.54053223157743,52.88461538461539,0.3440831530379551,43.36003819768207,62.20367747419223,False
P1,A,0.55-0.60,105,57.471725766086614,64.76190476190476,7.290178995818152,55.250970324513546,73.2307866507606,False
P1,A,0.60-0.65,142,62.58527423896797,72.53521126760563,9.949937028637667,64.67334180592736,79.20988492773438,True
P1,A,0.65-0.70,187,67.60205744728968,71.12299465240642,3.5209372051167254,64.253902530385,77.1416841760773,False
P1,A,0.70-0.75,131,72.37009434025336,77.09923664122137,4.7291423009680145,69.19287457582938,83.46149914859987,False
P1,A,0.75-0.80,62,76.80471458687903,85.48387096774194,8.679156380862906,74.65637464683084,92.17067694365299,False
P1,A,0.80-1.00,8,81.9297325465064,75.0,-6.929732546506395,40.926987910258916,92.85223111419724,False
POL,A,0.30-0.35,733,32.267068169124926,30.013642564802183,-2.2534256043227394,26.806911699287618,33.428775319469196,False
POL,A,0.35-0.40,491,37.40497521421156,33.80855397148676,-3.596421242724801,29.764266853040873,38.104238947603214,False
POL,A,0.40-0.45,325,42.329263612409726,39.07692307692307,-3.2523405354866473,33.929305079861464,44.47975265492634,False
POL,A,0.45-0.50,176,47.251681084682474,48.86363636363637,1.6119552789538916,41.58205266443258,56.19376783538503,False
POL,A,0.50-0.55,87,52.35400024558145,51.724137931034484,-0.6298623145469695,41.37493791703159,61.92751382314034,False
POL,A,0.55-0.60,60,57.283246121954,53.333333333333336,-3.9499127886206686,40.893208671135106,65.372298459012,False
POL,A,0.60-0.65,20,61.94403178321589,50.0,-11.944031783215891,29.92949144298199,70.070508557018,False
POL,A,0.65-0.70,13,66.24035656825514,46.15384615384615,-20.086510414408977,23.205754301488142,70.85656756816796,False
POL,A,0.70-0.75,1,74.83698678530155,0.0,-74.83698678530155,0.0,79.34567085261071,False
ROU,A,0.30-0.35,606,32.361621190373754,30.198019801980198,-2.1636013883935545,26.676689541274435,33.96882890154744,False
ROU,A,0.35-0.40,413,37.37077701762148,37.28813559322034,-0.08264142440114197,32.76153615149816,42.049039376472166,False
ROU,A,0.40-0.45,309,42.28507462174435,41.74757281553398,-0.537501806210372,36.383269024978404,47.314551213762236,False
ROU,A,0.45-0.50,241,47.34901301601803,49.37759336099585,2.028580344977826,43.124821381549886,55.64989664022419,False
ROU,A,0.50-0.55,161,52.41747147485458,49.06832298136646,-3.3491484934881246,41.458375517182944,56.72169553284328,False
ROU,A,0.55-0.60,110,57.43710210268156,60.909090909090914,3.471988806409354,51.569763655295844,69.51216070275956,False
ROU,A,0.60-0.65,57,62.23955314936978,80.7017543859649,18.46220123659512,68.65906266298637,88.86736662223952,True
